Fri, 04 Mar 2016 17:44:28;xg_bag_19_43_30_ensemble.csv;0.840296
Edit description;;
Fri, 04 Mar 2016 12:56:31;xg_bag_14_55_44_rand_0.csv;0.836545
Edit description;;
Fri, 04 Mar 2016 10:53:21;xg_bag_12_43_29_rand_2.csv;0.837867
Edit description;;
Fri, 04 Mar 2016 08:22:46;xgboost_bugged_34_083.csv;0.839652
Edit description;;
Fri, 04 Mar 2016 07:29:48;xgboost_bugged_160_084.csv;0.839589
Edit description;;
Thu, 03 Mar 2016 12:24:39;xgboost_bugged_6.csv;0.839916
Edit description;;
Thu, 03 Mar 2016 11:34:18;xgboost_min_2.csv;0.835903
Edit description;;
Thu, 03 Mar 2016 11:32:46;xgboost_min_1.csv;0.829254
Edit description;;
Thu, 03 Mar 2016 11:29:35;xgboost_bagged_2_47.csv;0.839198
Edit description;;
Thu, 03 Mar 2016 08:58:21;xgboost_bagged_1_459.csv;0.838678
Edit description;;
Wed, 02 Mar 2016 22:35:06;xgboost_simple_2.csv;0.837119
Edit description;;
Wed, 02 Mar 2016 22:24:19;xgboost_first_simple.csv;0.837934
Edit description;;
Wed, 02 Mar 2016 20:59:34;xgboost_first_simple.csv;0.833002
Edit description;;
Wed, 02 Mar 2016 20:33:18;xgboost_first_simple.csv;0.823186
Edit description;;
